ID,Property_Age,Location_Risk,Disaster_History,Construction_Type,Property_Value,Owner_Age,Insurance_Type,Past_Claims,Claim_Filed
2133,3,2,0,2,4823468,51,2,3,1
2134,18,0,0,1,567876,68,1,1,0
2135,40,2,1,0,2254299,44,0,3,1
2136,21,0,0,1,4427199,55,1,5,0
2137,15,0,1,0,3036236,61,1,4,0
2138,97,1,0,1,726665,47,1,4,0
2139,99,1,0,2,3689326,50,1,5,0
2140,26,1,0,1,726987,44,1,3,0
2141,8,0,0,0,2432579,72,1,2,0
2142,100,2,0,2,2117255,73,2,4,1
2143,94,0,0,0,4837572,40,1,4,0
2144,87,0,0,2,4711744,60,0,1,0
2145,42,0,0,1,4231198,36,1,3,0
2146,44,1,0,1,4175113,71,1,4,1
2147,14,2,0,2,183176,48,2,3,0
2148,78,1,1,2,4869401,79,0,1,0
2149,2,2,1,0,1151554,21,1,3,1
2150,37,0,0,0,3381132,70,0,3,1
2151,69,1,0,2,2429541,36,0,1,0
2152,38,1,1,0,2998673,70,1,4,0
2153,41,1,0,1,4683998,55,1,3,0
2154,62,0,1,2,3965840,57,2,2,0
2155,60,1,0,1,4223640,77,1,4,1
2156,14,1,1,2,572760,39,0,1,1
2157,89,1,0,2,1035652,26,1,0,0
2158,84,1,1,1,3104972,48,1,5,1
2159,2,0,0,2,3576366,27,1,2,0
2160,70,1,0,1,487344,27,1,4,1
2161,17,0,0,1,1310325,47,0,5,0
2162,89,2,0,1,4676603,27,1,1,0
2163,28,1,1,2,3092578,75,1,2,1
2164,66,0,0,2,736854,53,1,4,1
2165,35,2,1,0,2411882,35,2,5,1
2166,5,1,0,1,1201917,61,1,0,0
2167,65,0,1,2,168069,74,1,4,0
2168,40,1,0,1,4752595,60,1,0,0
2169,76,0,1,0,4621771,65,0,0,0
2170,56,2,1,1,4122770,36,1,3,1
2171,36,2,0,2,870532,60,1,1,0
2172,45,2,1,2,2607416,40,1,3,1
2173,23,1,1,2,2905118,21,1,0,0
2174,47,1,0,0,1132819,29,2,1,0
2175,31,1,0,2,4042036,77,0,1,0
2176,11,0,0,1,4745595,66,0,1,0
2177,10,1,1,2,202591,41,2,2,0
2178,67,1,0,1,2020802,30,2,4,1
2179,14,0,0,0,1929894,77,1,0,0
2180,80,1,0,1,1096023,21,2,1,0
2181,74,2,0,0,2026259,44,0,5,0
2182,93,2,1,2,1538259,55,0,2,1
2183,10,0,1,2,4026408,56,2,2,0
2184,76,0,0,1,4863670,25,2,5,1
2185,94,0,0,2,2929438,43,0,0,0
2186,1,2,1,1,2873436,51,0,3,1
2187,5,0,0,2,1194408,26,0,2,0
2188,20,1,0,2,2829980,27,0,0,1
2189,8,0,0,2,861140,78,1,2,0
2190,43,1,0,1,3745872,68,1,0,0
2191,76,0,0,1,3491429,18,1,1,0
2192,1,1,1,2,3802831,65,1,3,0
2193,57,0,0,0,921114,67,2,5,1
2194,64,1,1,2,1690353,25,0,2,0
2195,84,0,0,2,884646,27,1,5,0
2196,28,1,0,1,3173890,71,2,2,0
2197,37,2,1,2,3565573,60,0,2,0
2198,47,0,0,2,2083031,66,2,4,0
2199,76,2,0,1,3951106,76,1,4,0
2200,37,1,0,1,3388252,42,0,5,0
2201,49,0,0,2,3012219,48,0,1,1
2202,44,1,1,1,329355,56,1,2,0
2203,56,0,0,0,1922352,75,1,3,1
2204,28,1,1,2,3677225,76,1,4,1
2205,79,1,0,1,3101798,20,0,0,0
2206,6,0,0,2,2873699,78,1,0,0
2207,61,1,1,0,1957961,56,0,0,1
2208,20,2,1,0,1566494,55,1,1,0
2209,78,2,0,2,1324214,52,1,2,0
2210,2,1,0,0,2256874,25,1,2,0
2211,73,2,0,2,380180,18,0,5,0
2212,37,1,0,2,3358759,22,0,4,0
2213,20,0,1,2,3053828,73,0,0,0
2214,26,2,1,0,1743718,68,0,1,0
2215,29,1,0,1,194805,44,0,5,1
2216,1,1,1,2,2628995,62,1,3,0
2217,35,1,0,1,3104887,43,1,2,0
2218,70,2,0,1,2352978,60,1,2,0
2219,59,2,0,1,4227983,77,1,1,0
2220,69,1,1,0,956878,71,0,5,1
2221,33,0,1,2,292233,43,2,5,0
2222,51,1,0,2,398166,28,0,4,1
2223,78,1,0,2,1080761,51,1,1,1
2224,12,0,1,1,3774469,58,2,5,0
2225,20,1,0,2,3987805,19,1,4,0
2226,53,1,0,0,3465701,38,0,5,1
2227,88,0,1,1,1545969,68,1,2,0
2228,43,0,1,1,2754392,43,0,4,1
2229,98,0,0,2,1381085,29,1,5,0
2230,89,2,0,2,754247,26,1,4,0
2231,50,0,0,2,1170372,58,1,4,1
2232,29,0,0,2,4475724,40,0,5,1
2233,57,1,1,2,439557,59,2,4,1
2234,39,0,0,0,2710303,22,1,0,0
2235,95,0,1,2,3849114,26,0,0,1
2236,56,0,0,1,3494108,72,1,5,0
2237,43,1,0,1,4843850,67,1,0,0
2238,50,1,0,0,2471002,27,1,0,1
2239,23,0,1,1,3012527,66,0,1,0
2240,44,1,0,1,950756,75,0,3,0
2241,38,2,0,1,1957323,27,1,5,0
2242,84,0,0,1,4828944,31,0,4,0
2243,23,0,0,2,134497,53,0,1,1
2244,45,0,0,2,4994638,27,2,5,0
2245,52,1,0,1,2748668,73,1,0,1
2246,80,1,0,1,1668472,71,1,4,1
2247,50,0,0,0,3254610,79,1,3,0
2248,8,1,0,1,2452114,67,1,5,0
2249,85,0,0,0,2530142,54,1,4,0
2250,1,1,0,2,176789,58,2,2,1
2251,8,1,0,1,2283092,55,0,2,0
2252,29,0,0,0,3163970,65,0,5,1
2253,96,1,1,1,4041987,39,0,1,0
2254,5,0,0,1,4982726,40,1,3,0
2255,86,1,0,1,2287842,33,1,1,0
2256,47,0,0,0,1024744,78,0,4,0
2257,34,2,1,2,598364,28,1,3,1
2258,65,0,1,0,4295889,70,0,5,1
2259,55,2,0,0,4608980,64,1,1,0
2260,90,0,0,0,367571,68,2,4,0
2261,43,1,0,1,2154812,52,1,0,0
2262,74,0,1,0,2802596,65,0,4,0
2263,30,2,1,0,345954,70,0,1,0
2264,82,0,0,1,3779049,37,0,5,0
2265,17,0,1,1,1785322,54,1,5,0
2266,26,1,1,0,2209351,79,1,3,0
2267,8,0,0,1,4821523,58,2,3,1
2268,47,0,0,1,1228955,22,1,0,0
2269,76,2,0,0,4481569,53,1,1,0
2270,91,2,0,1,4037859,30,2,5,0
2271,72,0,1,0,2648157,69,1,5,1
2272,89,2,0,0,4548335,34,0,0,0
2273,46,1,1,1,4774280,43,1,2,0
2274,68,0,1,0,258393,69,1,5,1
2275,33,1,0,0,1156212,61,1,4,0
2276,1,1,0,1,2317401,79,0,2,0
2277,19,2,1,2,2474285,69,0,2,0
2278,31,0,1,2,3296814,74,0,0,0
2279,80,1,1,2,1642267,76,0,0,0
2280,14,0,0,2,3543934,37,2,4,0
2281,53,0,0,2,3980425,56,1,0,0
2282,48,0,0,2,2751838,50,1,0,0
2283,69,2,1,1,3053867,47,1,0,0
2284,90,2,0,1,1458923,33,1,5,0
2285,62,1,1,0,4602124,24,2,0,0
2286,92,1,0,1,3796246,47,1,0,0
2287,66,0,1,2,2290867,19,1,2,0
2288,64,0,0,1,3661078,29,1,2,0
2289,70,0,0,2,2170878,60,2,4,0
2290,63,0,0,1,2991774,57,2,3,0
2291,73,1,0,1,3335092,18,2,4,0
2292,33,1,0,1,4954014,75,0,5,0
2293,41,0,0,1,4066215,20,0,5,0
2294,89,0,0,1,3944774,25,0,5,1
2295,48,0,0,2,2356924,43,1,1,0
2296,13,1,1,2,4366450,57,1,4,0
2297,73,2,0,2,4581625,28,0,4,0
2298,77,1,0,0,3453506,78,1,0,0
2299,31,2,1,2,1202915,38,0,0,0
2300,75,1,0,1,3032866,22,2,0,0
2301,68,0,1,1,4007436,57,0,3,1
2302,98,0,0,2,4466446,43,1,5,0
2303,4,2,0,1,291775,38,1,0,0
2304,19,1,0,0,3608910,26,1,1,0
2305,70,0,0,1,4975070,34,0,2,1
2306,98,1,0,2,3560812,54,2,1,1
2307,82,1,0,1,1723333,68,1,3,1
2308,13,1,0,1,4147132,68,2,0,0
2309,23,2,0,1,1827286,19,2,4,0
2310,83,1,0,2,4520147,68,1,2,0
2311,75,1,0,2,3220754,72,2,5,0
2312,1,0,0,1,2159770,64,2,3,1
2313,88,0,0,0,2321800,57,2,1,0
2314,54,0,0,1,3481242,80,2,0,0
2315,71,0,0,1,689421,45,2,3,0
2316,89,1,0,2,4805467,73,1,3,0
2317,85,1,0,0,1257150,44,0,4,0
2318,15,0,0,1,2024770,57,2,5,0
2319,65,2,0,2,857079,18,1,4,0
2320,76,0,0,1,2615511,63,0,4,0
2321,71,0,0,2,1850114,28,1,5,0
2322,15,0,0,2,3737120,56,1,1,1
2323,21,0,0,2,1680651,35,1,4,0
2324,19,0,0,1,2130597,44,0,5,0
2325,60,1,0,1,3507953,64,0,3,0
2326,93,1,1,2,1675869,27,1,3,0
2327,89,2,1,1,1222520,53,1,5,1
2328,33,0,0,0,3377134,38,1,3,1
2329,49,0,0,0,223438,45,1,2,0
2330,96,0,0,1,3303945,18,1,2,0
2331,35,1,1,2,3877264,31,0,5,0
2332,44,0,0,0,2831697,37,0,5,0
2333,90,2,1,0,4843761,69,1,1,1
2334,11,1,0,2,1375678,74,1,5,0
2335,99,1,0,2,254524,26,0,4,0
2336,72,1,0,0,943542,62,1,3,0
2337,78,0,0,1,563400,78,2,4,0
2338,74,0,0,1,2796650,44,2,5,0
2339,66,0,0,1,497010,75,1,3,1
2340,46,1,0,2,1702048,66,0,2,0
2341,9,0,1,0,3195536,73,0,3,1
2342,3,0,0,0,1521898,69,0,1,0
2343,85,2,0,0,3808381,21,0,0,0
2344,26,0,0,0,655505,54,1,3,0
2345,72,2,1,0,3220010,35,1,5,1
2346,48,1,1,0,1677915,48,0,1,0
2347,66,0,0,2,1231238,66,2,2,0
2348,70,0,0,0,1087584,70,1,2,0
2349,28,0,0,2,768235,56,1,0,0
2350,93,1,0,1,3053475,27,2,5,0
2351,26,1,0,1,2610360,26,1,4,0
2352,25,1,1,0,4936551,45,2,4,1
2353,12,2,0,0,1517309,45,0,3,0
2354,5,1,0,1,1129116,30,0,2,0
2355,98,0,0,1,1395711,35,1,1,0
2356,48,0,1,2,3838068,29,1,0,1
2357,37,2,0,2,3488259,25,0,4,1
2358,79,0,0,1,1346663,40,1,3,0
2359,44,0,0,1,2935386,67,0,3,1
2360,100,1,0,2,4386847,22,1,2,1
2361,15,1,1,1,800438,24,1,1,0
2362,43,2,0,2,3689817,32,1,1,0
2363,48,1,1,2,3398636,20,1,4,0
2364,87,0,0,0,1898718,35,2,3,0
2365,70,2,0,1,3163631,55,1,2,0
2366,46,0,1,1,952427,43,2,1,0
2367,43,0,0,2,4708350,78,0,3,0
2368,21,1,0,1,3049700,55,1,1,0
2369,23,0,0,2,2182929,76,1,0,1
2370,80,1,0,0,3391239,69,2,1,0
2371,47,0,0,0,235787,50,1,1,0
2372,15,1,1,0,781467,38,2,3,1
2373,25,0,1,1,1895416,34,0,1,0
2374,36,1,0,1,3211956,60,2,1,0
2375,75,2,0,1,4337698,79,0,0,0
2376,51,0,0,1,2028111,76,0,1,1
2377,15,0,0,0,4595113,73,0,1,0
2378,68,0,0,0,4815728,19,1,3,0
2379,21,0,0,2,2650242,42,1,2,1
2380,13,1,0,1,3983866,58,0,0,0
2381,86,1,0,1,2110029,36,0,1,0
2382,19,0,0,2,1647451,55,1,2,0
2383,34,0,0,2,3092473,42,2,3,0
2384,78,0,1,0,314367,56,1,0,0
2385,68,1,0,1,450748,21,1,5,1
2386,52,0,0,2,4691189,20,1,3,0
2387,27,2,0,2,2888542,51,1,2,0
2388,29,1,0,2,3302728,59,2,0,0
2389,28,0,0,0,109251,27,1,1,0
2390,35,1,0,0,3647892,66,1,2,0
2391,8,2,1,1,4609095,44,2,3,1
2392,16,1,0,2,2023422,65,2,0,1
2393,36,0,0,1,1388525,43,0,2,0
2394,30,0,0,0,2152578,44,1,5,1
2395,18,2,1,2,3658042,18,1,2,1
2396,2,1,1,0,4694928,61,1,3,0
2397,49,1,1,0,4769735,37,1,3,0
2398,77,2,0,0,2791116,69,1,1,0
2399,4,2,1,1,4648602,42,0,1,0
2400,90,2,0,1,2773643,27,1,2,0
2401,89,0,0,1,2776057,18,2,3,0
2402,94,1,1,0,2555607,33,1,2,0
2403,75,1,1,0,2801652,28,2,4,0
2404,7,1,0,0,4550056,21,2,5,0
2405,95,1,0,1,4038165,52,1,3,0
2406,74,0,0,0,2376459,74,2,4,0
2407,39,1,0,1,2995557,30,0,4,0
2408,13,1,0,0,3030560,38,1,3,1
2409,31,0,1,0,3706741,32,1,1,0
2410,71,1,0,0,4222098,74,1,2,1
2411,63,0,1,0,2214956,27,0,0,0
2412,56,0,1,1,2285765,55,0,0,0
2413,42,0,0,1,423111,28,0,5,0
2414,61,1,1,2,3481681,74,1,3,1
2415,42,1,0,0,4464929,49,2,1,0
2416,56,1,0,0,264033,50,2,1,1
2417,36,1,0,1,1147328,78,0,1,0
2418,84,2,0,2,781425,37,1,0,0
2419,68,0,1,1,1836020,53,0,4,0
2420,7,0,1,1,3622618,47,1,5,1
2421,54,2,0,1,3191993,75,2,0,1
2422,1,0,1,0,3337808,27,2,1,0
2423,44,2,0,2,686566,71,0,0,1
2424,45,2,1,1,1049958,75,0,0,0
2425,47,1,0,2,4531303,32,0,5,0
2426,13,2,0,1,4130684,80,1,2,0
2427,22,0,0,1,4485445,46,2,3,0
2428,21,0,0,0,691020,18,1,4,0
2429,86,1,0,1,4031216,75,1,2,1
2430,92,0,1,0,1752770,38,1,3,0
2431,9,2,0,1,456539,32,0,1,1
2432,26,0,1,1,3109154,20,0,5,1
2433,9,1,1,2,2046562,50,0,5,1
2434,15,1,0,1,1773054,55,1,2,0
2435,10,1,0,1,1093800,36,2,3,0
2436,88,0,1,0,1070638,21,1,5,0
2437,42,0,0,1,4646928,29,0,2,1
2438,72,2,0,0,2590170,42,1,5,0
2439,24,0,0,2,772741,51,0,0,0
2440,80,2,0,2,2874581,34,0,0,0
2441,49,1,1,0,608867,75,1,2,0
2442,26,1,0,0,274036,23,1,2,0
2443,91,1,0,1,3967822,29,2,4,0
2444,37,0,0,2,3878857,80,1,1,0
2445,68,1,1,1,2465206,32,0,0,1
2446,50,2,1,0,4670741,34,0,5,1
2447,24,1,0,2,1061896,18,0,2,0
2448,19,2,0,2,3901081,31,0,3,0
2449,100,1,0,0,3540868,72,0,5,1
2450,60,0,0,2,453034,19,1,1,1
2451,39,0,0,1,3865781,21,0,3,1
2452,74,2,1,1,1410645,69,2,5,1
2453,89,0,0,1,1697908,19,1,1,1
2454,18,2,0,2,4771907,71,1,3,0
2455,19,2,1,1,929241,43,1,0,0
2456,36,0,0,0,2885811,63,1,2,0
2457,74,0,0,2,2404987,67,1,5,0
2458,97,1,0,0,4498940,77,0,2,0
2459,55,0,0,2,3540729,57,2,4,0
2460,69,1,1,1,2235655,69,0,5,1
2461,47,1,0,0,2657196,50,2,2,0
2462,49,1,0,0,4039719,65,0,5,0
2463,99,1,0,2,743043,56,1,0,0
2464,98,0,1,1,2780729,80,1,1,0
2465,33,1,0,1,2939587,23,1,1,0
2466,21,0,0,1,3324468,77,0,2,0
2467,81,0,1,2,2461548,47,0,3,1
2468,22,1,0,1,2862378,39,1,2,1
2469,48,2,1,0,2050471,44,2,5,1
2470,37,0,0,1,3373389,36,1,1,0
2471,15,1,0,2,3895661,27,1,5,0
2472,35,1,0,1,4253568,72,0,4,0
2473,92,0,0,0,3253281,23,1,1,0
2474,71,0,0,2,3933919,43,0,3,0
2475,32,2,0,2,877139,59,0,3,0
2476,11,1,0,0,481888,74,1,4,0
2477,10,1,0,2,4339114,68,1,5,0
2478,73,1,0,1,3614245,20,0,5,1
2479,78,0,1,0,2255871,69,0,5,1
2480,77,1,0,0,2077806,20,1,3,1
2481,57,1,1,1,2659819,69,0,2,1
2482,25,1,0,2,1589215,23,2,2,0
2483,2,0,0,0,1390596,66,1,1,0
2484,64,0,0,0,3639036,67,0,0,0
2485,35,0,1,1,831830,27,1,2,1
2486,7,2,1,1,916427,55,1,2,1
2487,85,1,0,0,4951341,77,1,5,0
2488,18,1,1,0,980210,30,1,5,0
2489,67,0,0,1,4199864,55,0,4,0
2490,42,0,0,2,3272785,29,1,2,0
2491,39,1,1,1,4020712,63,1,1,1
2492,41,1,1,1,3886105,66,1,5,1
2493,75,1,1,1,3755238,71,1,4,0
2494,24,0,0,1,4355057,79,1,2,0
2495,60,1,0,2,2896543,44,1,1,0
2496,46,0,0,2,3568147,77,1,4,1
2497,19,0,0,0,3424681,74,1,0,1
2498,68,1,1,1,4478241,25,1,5,0
2499,90,0,0,1,2425292,80,0,1,0
2500,42,0,0,1,281756,75,1,2,0
2501,32,1,0,1,2797145,22,1,4,0
2502,39,1,0,2,1730178,78,0,0,1
2503,36,2,0,2,4799606,53,2,1,0
2504,97,1,0,1,4738023,55,1,0,0
2505,36,0,1,2,3538612,60,1,1,0
2506,3,0,0,2,500267,47,0,2,0
2507,73,2,1,2,4350314,77,1,1,0
2508,8,1,0,2,750159,54,1,2,0
2509,97,1,0,0,208159,46,0,1,1
2510,70,0,0,0,243905,39,1,4,1
2511,41,1,1,2,428278,31,2,1,0
2512,68,0,0,2,1359551,79,1,1,0
2513,13,1,0,2,3131298,27,1,3,0
2514,49,2,0,0,3332219,28,1,3,0
2515,60,2,0,1,2076177,52,0,1,0
2516,2,1,1,0,3502699,80,2,3,1
2517,60,1,1,1,2582563,40,2,2,1
2518,5,2,0,0,2717117,25,1,3,0
2519,44,1,0,0,4550117,38,0,1,1
2520,27,0,1,0,405607,54,0,5,0
2521,32,1,0,1,4627697,45,0,0,1
2522,21,0,0,1,749093,69,1,5,0
2523,8,1,0,0,3708792,48,0,5,0
2524,72,1,0,1,3866427,75,1,5,0
2525,50,1,0,0,4021415,70,1,5,0
2526,67,0,1,2,3038915,45,0,0,0
2527,44,0,0,1,158407,59,1,1,0
2528,58,1,0,1,1361012,44,0,1,0
2529,3,2,1,2,1441618,57,2,0,0
2530,86,1,0,1,336478,38,1,4,0
2531,70,0,0,2,2580628,26,1,3,0
2532,2,2,0,1,588393,46,0,4,1
2533,87,2,0,2,3923257,77,2,2,0
2534,44,0,1,0,2705570,78,1,5,1
2535,2,0,1,2,1718283,32,1,5,0
2536,81,1,0,2,973922,50,0,0,0
2537,35,2,1,1,3587235,72,1,0,0
2538,98,2,0,1,3582373,54,0,4,0
2539,87,2,1,1,3344360,64,2,2,0
2540,30,1,0,0,1943993,53,2,4,1
2541,8,1,0,0,4458017,68,1,2,0
2542,22,0,0,2,2714209,45,2,1,1
2543,44,0,0,1,4448273,27,0,5,1
2544,58,1,0,1,3422452,40,0,1,0
2545,36,1,0,2,4246562,45,0,0,0
2546,69,1,1,1,3187906,51,0,1,1
2547,77,1,0,0,4623121,22,2,4,1
2548,93,0,1,2,1136858,35,0,2,1
2549,31,1,0,2,1596101,72,2,0,1
2550,47,0,0,0,4803776,23,1,1,0
2551,55,1,1,2,1250154,78,1,0,1
2552,80,1,0,0,2265961,59,0,0,0
2553,62,1,1,1,4833743,64,0,2,0
2554,30,2,1,0,1748555,40,0,4,1
2555,55,0,0,1,3665685,45,1,5,0
2556,16,1,0,1,3072068,58,1,4,0
2557,12,0,0,1,3840188,30,1,3,1
2558,17,1,0,2,334722,67,1,4,1
2559,16,2,0,0,4915777,42,1,1,0
2560,12,1,1,2,1782106,24,0,3,0
2561,8,2,0,1,1644304,19,2,3,1
2562,84,0,0,2,1871818,33,1,3,0
2563,3,2,0,1,4177216,75,0,3,0
2564,16,0,1,0,2646840,19,1,4,0
2565,30,2,0,0,2979088,53,2,3,1
2566,23,0,0,2,994501,19,2,1,0
2567,92,0,0,2,3056422,66,0,1,1
2568,5,1,1,1,2612244,55,1,0,0
2569,84,2,1,1,422794,27,0,1,0
2570,65,0,0,1,1036521,31,2,5,0
2571,30,0,1,2,3021845,44,0,0,0
2572,21,2,0,2,4311475,32,0,1,0
2573,84,0,1,2,4061487,38,2,3,0
2574,70,0,0,2,957060,29,2,2,0
2575,22,1,0,2,2803913,68,1,3,0
2576,82,0,0,0,2785663,60,0,4,1
2577,72,2,0,2,4531705,50,1,0,1
2578,32,1,1,2,4369619,74,2,2,0
2579,33,1,0,2,4620072,57,1,1,1
2580,16,2,1,1,2599678,39,0,3,1
2581,76,1,0,0,4328585,55,0,0,0
2582,38,0,0,1,4471480,61,2,0,0
2583,98,0,0,1,3267463,69,1,1,0
2584,14,1,0,0,3093483,65,1,0,0
2585,36,0,1,1,4089724,78,1,1,1
2586,97,2,0,1,1986504,35,1,1,1
2587,23,1,0,1,4586346,61,2,3,0
2588,66,0,0,1,478803,69,1,0,0
2589,85,1,0,0,2308336,79,1,4,0
2590,2,1,1,2,4709228,19,0,4,1
2591,91,2,0,2,4077184,46,0,3,0
2592,73,2,1,0,4254235,24,1,3,1
2593,65,1,0,2,4540039,48,2,1,1
2594,75,1,0,2,769772,58,1,4,1
2595,67,1,1,0,4144751,78,0,0,0
2596,52,1,0,1,2290790,35,0,4,0
2597,62,0,0,1,2181973,26,2,3,0
2598,23,0,0,1,965012,74,0,3,1
2599,26,1,0,2,3500898,25,2,1,0
2600,68,0,1,1,1835245,50,0,0,1
2601,82,0,0,0,4771295,22,2,3,0
2602,55,1,1,2,1658479,65,2,5,0
2603,6,0,0,0,2306622,31,0,0,0
2604,35,1,0,2,1630492,75,1,4,0
2605,22,1,0,0,360236,30,0,1,0
2606,43,2,0,1,1350624,78,0,4,0
2607,15,1,1,1,2242655,28,1,5,1
2608,86,0,0,0,732600,37,1,3,0
2609,60,1,0,1,2837905,40,1,3,0
2610,12,2,1,0,581994,62,1,0,0
2611,49,2,1,1,4468840,44,0,3,1
2612,42,1,0,1,430619,32,0,5,1
2613,38,0,1,0,2355501,47,1,0,0
2614,82,2,0,2,973111,73,1,5,0
2615,45,0,0,0,154012,79,1,2,0
2616,35,1,0,0,1591119,75,1,3,0
2617,30,1,0,1,1628317,76,2,4,0
2618,88,0,0,1,357638,33,1,4,1
2619,30,0,0,1,627040,62,0,0,0
2620,78,0,0,0,2308345,57,1,5,0
2621,6,1,1,2,570795,35,1,5,0
2622,67,2,1,1,2888013,68,1,5,1
2623,80,0,1,0,3683714,78,1,5,0
2624,7,2,0,1,343977,75,1,2,0
2625,52,0,0,2,4121768,64,0,3,0
2626,14,1,0,1,3873526,59,1,5,1
2627,73,0,0,0,3891923,40,0,1,1
2628,15,2,0,1,988046,53,1,1,0
2629,21,1,0,0,2234600,55,1,4,0
2630,35,1,1,1,4509682,25,1,3,1
2631,66,2,0,2,989411,73,1,1,0
2632,91,1,0,1,3848356,56,0,0,1
2633,2,2,0,1,2541042,46,2,3,0
2634,35,1,0,2,4197261,29,1,4,0
2635,82,2,0,1,239384,35,1,2,0
2636,78,1,0,1,2628668,67,0,0,0
2637,20,0,0,0,1937892,36,0,0,0
2638,82,1,0,1,3790538,53,1,5,0
2639,10,0,0,1,3198695,50,1,3,0
2640,25,1,1,1,320708,22,0,2,0
2641,66,1,1,2,2148490,79,1,0,0
2642,25,1,0,2,1981913,56,1,2,0
2643,54,0,0,2,4454796,45,1,4,0
2644,33,0,1,1,266885,43,1,0,0
2645,36,1,0,1,3115038,60,2,1,0
2646,95,2,0,0,3885508,38,0,4,0
2647,14,0,0,1,4332657,79,1,4,0
2648,65,1,0,2,659273,40,0,5,1
2649,80,1,1,1,3172917,38,1,0,1
2650,54,1,1,2,4121357,28,1,1,0
2651,52,0,0,0,2258742,59,0,2,0
2652,3,1,0,1,538702,73,1,1,0
2653,99,0,0,1,221282,56,2,4,0
2654,41,2,0,1,4604331,33,0,0,0
2655,6,0,1,2,3956406,79,1,1,0
2656,25,0,0,2,675854,50,2,1,0
2657,13,0,0,0,4819242,44,1,4,0
2658,98,0,1,0,2369161,18,1,2,0
2659,8,1,1,0,4321166,61,2,1,0
2660,21,0,1,1,1421663,33,0,5,0
2661,98,0,0,1,430878,22,0,1,0
2662,68,1,0,2,3131981,63,1,3,0
2663,25,0,0,1,1146725,35,1,4,0
2664,79,0,0,1,3185997,58,0,3,0
2665,68,2,1,2,4347183,51,1,4,1
2666,45,1,0,1,3199105,61,1,4,1
2667,60,2,1,1,2919250,42,2,3,1
2668,12,2,0,0,3889668,59,1,2,0
2669,32,1,1,1,545272,51,2,2,0
2670,96,0,0,1,731967,32,2,4,0
2671,92,1,1,1,2869017,21,1,3,1
2672,13,2,0,2,3121259,68,1,1,1
2673,31,1,0,2,3008328,71,1,4,0
2674,78,1,1,2,1611010,21,0,5,0
2675,20,0,0,1,1147109,42,1,4,0
2676,18,2,0,2,2603828,58,1,0,1
2677,93,1,1,1,4282644,30,1,2,1
2678,60,2,0,0,1463993,59,1,3,0
2679,63,0,0,1,631152,63,1,1,0
2680,6,0,0,0,441914,42,1,5,1
2681,32,0,1,1,3798609,20,1,1,0
2682,93,1,0,1,2110737,52,0,5,0
2683,43,0,0,2,888161,69,1,4,0
2684,2,0,0,1,2153952,65,2,1,0
2685,60,2,0,2,4217513,26,2,1,1
2686,23,0,0,0,1657598,31,0,4,1
2687,83,2,0,0,636701,39,1,2,0
2688,31,0,0,1,409796,65,2,0,0
2689,5,2,0,1,2226916,26,0,2,0
2690,83,1,0,0,801101,41,0,2,0
2691,34,2,0,0,2401428,40,0,0,0
2692,10,2,0,1,2273996,78,1,4,0
2693,89,0,0,1,3960861,54,1,2,1
2694,2,0,0,2,2322039,62,0,3,0
2695,11,0,0,1,2706106,32,1,3,0
2696,50,1,0,0,4893024,74,0,0,0
2697,31,2,1,2,2564240,53,1,3,1
2698,56,1,0,0,4227792,80,1,4,0
2699,79,1,0,2,4766975,31,1,1,0
2700,73,0,0,2,3056794,69,0,4,0
2701,87,2,0,2,1463704,73,1,0,0
2702,83,2,1,1,3012781,37,1,1,0
2703,9,0,0,1,2878685,56,1,3,0
2704,99,1,0,1,4557514,53,1,2,0
2705,21,0,0,1,3207567,44,1,3,0
2706,73,1,0,1,878335,34,0,4,0
2707,28,1,0,1,1207994,43,0,4,0
2708,62,0,0,2,1216030,58,0,0,0
2709,7,1,1,0,438406,21,1,2,0
2710,80,0,0,2,3137250,20,1,2,0
2711,16,1,0,2,3974072,36,1,1,0
2712,97,1,0,1,3433311,58,1,1,0
2713,4,0,0,1,2525974,57,2,4,0
2714,4,1,0,1,2526247,75,1,0,0
2715,40,1,0,2,3776390,56,1,4,1
2716,17,0,0,0,1078883,24,2,5,0
2717,52,0,0,1,1338663,53,0,2,1
2718,93,1,1,1,2346984,36,1,2,0
2719,52,2,0,2,316233,29,0,4,0
2720,36,0,1,2,4780017,37,2,2,1
2721,38,0,0,1,2069220,55,1,1,1
2722,50,0,0,0,2935313,29,0,2,0
2723,63,1,1,1,359578,46,1,1,0
2724,63,0,0,0,3521929,47,0,3,0
2725,62,0,1,2,1860151,37,2,0,1
2726,99,1,1,2,3264308,21,1,0,0
2727,7,1,0,2,2936382,19,1,2,0
2728,27,0,0,1,3255530,64,1,0,0
2729,92,1,0,1,201467,47,2,5,0
2730,86,1,1,0,2562063,40,2,3,0
2731,14,0,1,1,4439434,23,1,2,0
2732,71,0,0,0,280073,35,2,1,0
2733,86,2,0,2,4965109,70,0,3,0
2734,5,0,0,0,975882,39,2,5,1
2735,55,1,0,2,915127,54,1,3,0
2736,2,2,0,1,282299,21,2,0,0
2737,62,0,0,1,2024700,60,1,5,0
2738,91,0,0,0,1980916,28,0,1,0
2739,21,1,0,1,2114073,58,1,4,1
2740,79,2,1,1,4296382,52,0,3,1
2741,21,2,1,2,982318,28,1,0,0
2742,10,1,1,0,4011534,51,1,3,0
2743,87,0,1,2,570825,26,0,1,0
